task_name,method,seed,num_episodes,beta,policy_value,behavior_value,optimal_value,suboptimality_gap,root_action,root_action_count,expected_chosen_count,low_support_mass,action_agreement_mass,chosen_action_q_error,chosen_action_bonus,root_true_q,root_q_hat,root_q_value,root_bonus
intrinsic_branching_mdp,greedy,0,10,0.8,0.7,0.745305,0.95,0.25,1,1.0,3.0,3.0,0.6666666666666666,1.0666666666666667,0.0,0.7,2.0,2.0,0.0
intrinsic_branching_mdp,pessimistic,0,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.4973544973544974,0.5452349705802384,0.7999999999999999,0.0,0.0,0.8000000000000002
intrinsic_branching_mdp,support_masked,0,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.2328042328042328,0.0,0.7999999999999999,0.5079365079365079,0.5079365079365079,0.0
intrinsic_branching_mdp,greedy,1,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7999999999999999,1.125,1.125,0.0
intrinsic_branching_mdp,pessimistic,1,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.04379028329949197,0.5495093791412856,0.7999999999999999,0.276471862576143,0.0,0.8000000000000002
intrinsic_branching_mdp,support_masked,1,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7999999999999999,1.125,1.125,0.0
intrinsic_branching_mdp,greedy,2,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.2333333333333333,0.0,0.7999999999999999,0.6,0.6,0.0
intrinsic_branching_mdp,pessimistic,2,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.4666666666666666,0.5059644256269408,0.7999999999999999,0.1,0.0,0.7589466384404111
intrinsic_branching_mdp,support_masked,2,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.2333333333333333,0.0,0.7999999999999999,0.6,0.6,0.0
intrinsic_branching_mdp,greedy,3,10,0.8,0.7,0.745305,0.95,0.25,1,1.0,4.0,2.0,0.6666666666666666,1.0666666666666667,0.0,0.7,2.0,2.0,0.0
