task_name,method,seed,num_episodes,beta,ridge,policy_value,behavior_value,optimal_value,suboptimality_gap,root_action,root_action_count,expected_chosen_count,low_support_mass,action_agreement_mass,chosen_action_q_error,chosen_action_bonus,chosen_feature_novelty,root_true_q,root_q_hat,root_q_value,root_bonus
linear_intrinsic_branching_mdp,greedy,0,10,0.8,1.0,0.7,0.745305,0.95,0.25,1,1.0,3.0,3.0,0.6666666666666666,0.3306868208581817,0.0,0.0,0.7,1.117276163499089,1.117276163499089,0.0
linear_intrinsic_branching_mdp,pessimistic,0,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.46067617892217577,0.5067921158924923,0.5067921158924923,0.7999999999999999,0.0,0.0,0.7466052202059063
linear_intrinsic_branching_mdp,support_masked,0,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.20605146505078684,0.0,0.0,0.7999999999999999,0.5128230985784993,0.5128230985784993,0.0
linear_intrinsic_branching_mdp,greedy,1,10,0.8,1.0,0.55,0.745305,0.95,0.3999999999999999,0,9.0,12.0,1.0,0.3333333333333333,0.40825331664321246,0.0,0.0,0.55,0.9948089577226799,0.9948089577226799,0.0
linear_intrinsic_branching_mdp,pessimistic,1,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.23542697215261185,0.5084387862245067,0.5084387862245067,0.7999999999999999,0.09803615045081558,0.0,0.7466052202059063
linear_intrinsic_branching_mdp,support_masked,1,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,0.07389006808221694,0.0,0.0,0.7999999999999999,0.7938562731789237,0.7938562731789237,0.0
linear_intrinsic_branching_mdp,greedy,2,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.27925962997016635,0.0,0.0,0.7999999999999999,0.5123427334411844,0.5123427334411844,0.0
linear_intrinsic_branching_mdp,pessimistic,2,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.47893607693889334,0.48726446800690937,0.48726446800690937,0.7999999999999999,0.09090909090909091,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,2,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.27925962997016635,0.0,0.0,0.7999999999999999,0.5123427334411844,0.5123427334411844,0.0
linear_intrinsic_branching_mdp,greedy,3,10,0.8,1.0,0.7,0.745305,0.95,0.25,1,1.0,4.0,2.0,0.6666666666666666,0.425718343689959,0.0,0.0,0.7,1.1737800151198958,1.1737800151198958,0.0
linear_intrinsic_branching_mdp,pessimistic,3,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.2274541922336872,0.5084387862245067,0.5084387862245067,0.7999999999999999,0.20800995360769986,0.0,0.7466052202059063
linear_intrinsic_branching_mdp,support_masked,3,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,0.08649718449489596,0.0,0.0,0.7999999999999999,0.9177330858170712,0.9177330858170712,0.0
linear_intrinsic_branching_mdp,greedy,4,10,0.8,1.0,0.55,0.745305,0.95,0.3999999999999999,0,10.0,11.0,2.0,0.3333333333333333,0.37485225017149154,0.0,0.0,0.55,0.9743134003288397,0.9743134003288397,0.0
linear_intrinsic_branching_mdp,pessimistic,4,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,-0.17334742839509976,0.4949536553256118,0.4949536553256118,0.7999999999999999,0.27704531194112186,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,4,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.12477463137588692,0.0,0.0,0.7999999999999999,0.9460238676745426,0.9460238676745426,0.0
linear_intrinsic_branching_mdp,greedy,5,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.11541164455479702,0.0,0.0,0.7999999999999999,0.9479044962179409,0.9479044962179409,0.0
linear_intrinsic_branching_mdp,pessimistic,5,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,-0.18792405088581,0.4918713789019496,0.4918713789019496,0.7999999999999999,0.2714778895279201,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,5,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.11541164455479702,0.0,0.0,0.7999999999999999,0.9479044962179409,0.9479044962179409,0.0
linear_intrinsic_branching_mdp,greedy,6,10,0.8,1.0,0.7,0.745305,0.95,0.25,1,1.0,4.0,2.0,0.6666666666666666,0.40832245990552135,0.0,0.0,0.7,1.1479417321473409,1.1479417321473409,0.0
linear_intrinsic_branching_mdp,pessimistic,6,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.27924693163351194,0.5084387862245067,0.5084387862245067,0.7999999999999999,0.0967741935483871,0.0,0.7466052202059063
linear_intrinsic_branching_mdp,support_masked,6,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,0.03102105488942945,0.0,0.0,0.7999999999999999,0.795447155140833,0.795447155140833,0.0
linear_intrinsic_branching_mdp,greedy,7,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,0.1551223410652424,0.0,0.0,0.7999999999999999,0.819124544639844,0.819124544639844,0.0
linear_intrinsic_branching_mdp,pessimistic,7,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.1426920034358893,0.48726446800690937,0.48726446800690937,0.7999999999999999,0.158436719173792,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,7,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,0.1551223410652424,0.0,0.0,0.7999999999999999,0.819124544639844,0.819124544639844,0.0
linear_intrinsic_branching_mdp,greedy,8,10,0.8,1.0,0.7,0.745305,0.95,0.25,1,3.0,8.0,0.0,0.6666666666666666,0.1311974110604156,0.0,0.0,0.7,0.8167234831347094,0.8167234831347094,0.0
linear_intrinsic_branching_mdp,pessimistic,8,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,7.0,21.0,0.0,0.6666666666666666,-0.38848786919369954,0.5497555805665842,0.5497555805665842,0.7999999999999999,0.0,0.0,0.8266739565926067
linear_intrinsic_branching_mdp,support_masked,8,10,0.8,1.0,0.7,0.745305,0.95,0.25,1,3.0,8.0,0.0,0.6666666666666666,0.1249976641978469,0.0,0.0,0.7,0.7981242425470033,0.7981242425470033,0.0
linear_intrinsic_branching_mdp,greedy,9,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,25.0,0.0,0.6666666666666666,-0.3121576302999494,0.0,0.0,0.7999999999999999,0.46168177525609333,0.46168177525609333,0.0
linear_intrinsic_branching_mdp,pessimistic,9,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,25.0,0.0,0.6666666666666666,-0.49670953713288196,0.5031332346109436,0.5031332346109436,0.7999999999999999,0.09090909090909091,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,9,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,25.0,0.0,0.6666666666666666,-0.3121576302999494,0.0,0.0,0.7999999999999999,0.46168177525609333,0.46168177525609333,0.0
linear_intrinsic_branching_mdp,greedy,10,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.22546913249768183,0.0,0.0,0.7999999999999999,0.5004713632290129,0.5004713632290129,0.0
linear_intrinsic_branching_mdp,pessimistic,10,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.4395749592834368,0.48726446800690937,0.48726446800690937,0.7999999999999999,0.09090909090909091,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,10,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.22546913249768183,0.0,0.0,0.7999999999999999,0.5004713632290129,0.5004713632290129,0.0
linear_intrinsic_branching_mdp,greedy,11,10,0.8,1.0,0.95,0.745305,0.95,0.0,1,1.0,1.0,3.0,1.0,-0.32044422430802993,0.0,0.0,0.95,0.6155214237398828,0.6155214237398828,0.0
linear_intrinsic_branching_mdp,pessimistic,11,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.3525283469216201,0.5084387862245067,0.5084387862245067,0.7999999999999999,0.0,0.0,0.7466052202059063
linear_intrinsic_branching_mdp,support_masked,11,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.08706642921204115,0.0,0.0,0.7999999999999999,0.5642547551523585,0.5642547551523585,0.0
linear_intrinsic_branching_mdp,greedy,12,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,23.0,0.0,0.6666666666666666,0.1540831139472554,0.0,0.0,0.7999999999999999,0.9248125258237068,0.9248125258237068,0.0
linear_intrinsic_branching_mdp,pessimistic,12,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,23.0,0.0,0.6666666666666666,-0.1647153378447975,0.5196280488807138,0.5196280488807138,0.7999999999999999,0.20054963332717668,0.0,0.7466052202059063
linear_intrinsic_branching_mdp,support_masked,12,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,23.0,0.0,0.6666666666666666,0.15311227448615103,0.0,0.0,0.7999999999999999,0.9219000074403936,0.9219000074403936,0.0
linear_intrinsic_branching_mdp,greedy,13,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.12930406899303618,0.0,0.0,0.7999999999999999,0.9262982646000778,0.9262982646000778,0.0
linear_intrinsic_branching_mdp,pessimistic,13,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,-0.17403162644757084,0.4918713789019496,0.4918713789019496,0.7999999999999999,0.24987165791005692,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,13,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.12930406899303618,0.0,0.0,0.7999999999999999,0.9262982646000778,0.9262982646000778,0.0
linear_intrinsic_branching_mdp,greedy,14,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,26.0,0.0,0.6666666666666666,-0.11067963574788368,0.0,0.0,0.7999999999999999,0.6746514448514377,0.6746514448514377,0.0
linear_intrinsic_branching_mdp,pessimistic,14,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,26.0,0.0,0.6666666666666666,-0.3524481750773634,0.5005715449689525,0.5005715449689525,0.7999999999999999,0.18181818181818182,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,14,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,26.0,0.0,0.6666666666666666,-0.11067963574788368,0.0,0.0,0.7999999999999999,0.6746514448514377,0.6746514448514377,0.0
linear_intrinsic_branching_mdp,greedy,15,10,0.8,1.0,0.7,0.745305,0.95,0.25,1,3.0,9.0,0.0,0.6666666666666666,-0.08336352538069897,0.0,0.0,0.7,0.6056364300301251,0.6056364300301251,0.0
linear_intrinsic_branching_mdp,pessimistic,15,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,7.0,21.0,0.0,0.6666666666666666,-0.5244263538485535,0.5476686876729578,0.5476686876729578,0.7999999999999999,0.0,0.0,0.8266739565926067
linear_intrinsic_branching_mdp,support_masked,15,10,0.8,1.0,0.7,0.745305,0.95,0.25,1,3.0,9.0,0.0,0.6666666666666666,-0.08926612205497018,0.0,0.0,0.7,0.5879286400073115,0.5879286400073115,0.0
linear_intrinsic_branching_mdp,greedy,16,10,0.8,1.0,0.55,0.745305,0.95,0.3999999999999999,0,10.0,14.0,0.0,0.3333333333333333,0.15548026145191743,0.0,0.0,0.55,0.7235091432579298,0.7235091432579298,0.0
linear_intrinsic_branching_mdp,pessimistic,16,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,26.0,0.0,0.6666666666666666,-0.42567774613438814,0.5005715449689525,0.5005715449689525,0.7999999999999999,0.0,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,16,10,0.8,1.0,0.55,0.745305,0.95,0.3999999999999999,0,10.0,14.0,0.0,0.3333333333333333,0.15548026145191743,0.0,0.0,0.55,0.7235091432579298,0.7235091432579298,0.0
linear_intrinsic_branching_mdp,greedy,17,10,0.8,1.0,0.95,0.745305,0.95,0.0,1,1.0,1.0,3.0,1.0,-0.4742236721509006,0.0,0.0,0.95,0.4715968158540729,0.4715968158540729,0.0
linear_intrinsic_branching_mdp,pessimistic,17,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,21.0,0.0,0.6666666666666666,-0.4632792975363042,0.5337583459832805,0.5337583459832805,0.7999999999999999,0.0,0.0,0.7466052202059063
linear_intrinsic_branching_mdp,support_masked,17,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,21.0,0.0,0.6666666666666666,-0.2419538785948224,0.0,0.0,0.7999999999999999,0.43121962787537754,0.43121962787537754,0.0
linear_intrinsic_branching_mdp,greedy,18,10,0.8,1.0,0.55,0.745305,0.95,0.3999999999999999,0,10.0,16.0,0.0,0.3333333333333333,0.20998125184417335,0.0,0.0,0.55,0.7591089839030971,0.7591089839030971,0.0
linear_intrinsic_branching_mdp,pessimistic,18,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,24.0,0.0,0.6666666666666666,-0.296347399364143,0.5118633251293134,0.5118633251293134,0.7999999999999999,0.18181818181818182,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,18,10,0.8,1.0,0.55,0.745305,0.95,0.3999999999999999,0,10.0,16.0,0.0,0.3333333333333333,0.20998125184417335,0.0,0.0,0.55,0.7591089839030971,0.7591089839030971,0.0
linear_intrinsic_branching_mdp,greedy,19,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,29.0,0.0,0.6666666666666666,-0.13928380070578097,0.0,0.0,0.7999999999999999,0.6121698010968093,0.6121698010968093,0.0
linear_intrinsic_branching_mdp,pessimistic,19,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,29.0,0.0,0.6666666666666666,-0.36284678620271765,0.48991573539811145,0.48991573539811145,0.7999999999999999,0.18181818181818182,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,19,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,29.0,0.0,0.6666666666666666,-0.13928380070578097,0.0,0.0,0.7999999999999999,0.6121698010968093,0.6121698010968093,0.0
linear_intrinsic_branching_mdp,greedy,20,10,0.8,1.0,0.55,0.745305,0.95,0.3999999999999999,0,10.0,14.0,0.0,0.3333333333333333,0.17828550014293656,0.0,0.0,0.55,0.6625164390399296,0.6625164390399296,0.0
linear_intrinsic_branching_mdp,pessimistic,20,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,25.0,0.0,0.6666666666666666,-0.3678006911565293,0.5031332346109436,0.5031332346109436,0.7999999999999999,0.09090909090909091,0.0,0.7236272269866328
linear_intrinsic_branching_mdp,support_masked,20,10,0.8,1.0,0.55,0.745305,0.95,0.3999999999999999,0,10.0,14.0,0.0,0.3333333333333333,0.17828550014293656,0.0,0.0,0.55,0.6625164390399296,0.6625164390399296,0.0
linear_intrinsic_branching_mdp,greedy,21,10,0.8,1.0,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,27.0,0.0,0.6666666666666666,0.2703625392001311,0.0,0.0,0.7999999999999999,1.1605507474720094,1.1605507474720094,0.0
