task_name,method,seed,num_episodes,beta,ridge,policy_value,behavior_value,optimal_value,suboptimality_gap,root_action,root_action_count,expected_chosen_count,low_support_mass,action_agreement_mass,chosen_action_q_error,chosen_action_bonus,chosen_feature_novelty,root_true_q,root_q_hat,root_q_value,root_bonus
linear_intrinsic_branching_mdp,greedy,0,10,0.0,1.0,0.7,0.74712,0.95,0.25,1,1.0,3.0,3.0,0.6666666666666666,0.33294162420933376,0.0,0.0,0.7,1.1176924869599725,1.1176924869599725,0.0
linear_intrinsic_branching_mdp,support_masked,0,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.20640855549894274,0.0,0.0,0.7999999999999999,0.5124338530662914,0.5124338530662914,0.0
linear_intrinsic_branching_mdp,greedy,1,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,-0.2595850374681201,0.0,0.0,0.7999999999999999,0.40796975919536566,0.40796975919536566,0.0
linear_intrinsic_branching_mdp,support_masked,1,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,-0.2595850374681201,0.0,0.0,0.7999999999999999,0.40796975919536566,0.40796975919536566,0.0
linear_intrinsic_branching_mdp,greedy,2,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.27925962997016635,0.0,0.0,0.7999999999999999,0.5123427334411844,0.5123427334411844,0.0
linear_intrinsic_branching_mdp,support_masked,2,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.27925962997016635,0.0,0.0,0.7999999999999999,0.5123427334411844,0.5123427334411844,0.0
linear_intrinsic_branching_mdp,greedy,3,10,0.0,1.0,0.7,0.74712,0.95,0.25,1,1.0,4.0,2.0,0.6666666666666666,0.43270733071214557,0.0,0.0,0.7,1.1805801106009424,1.1805801106009424,0.0
linear_intrinsic_branching_mdp,support_masked,3,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,0.0862961064027145,0.0,0.0,0.7999999999999999,0.9176965261639474,0.9176965261639474,0.0
linear_intrinsic_branching_mdp,greedy,4,10,0.0,1.0,0.55,0.74712,0.95,0.3999999999999999,0,10.0,11.0,2.0,0.3333333333333333,0.37485225017149154,0.0,0.0,0.55,0.9743134003288397,0.9743134003288397,0.0
linear_intrinsic_branching_mdp,support_masked,4,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.12477463137588696,0.0,0.0,0.7999999999999999,0.9460238676745426,0.9460238676745426,0.0
linear_intrinsic_branching_mdp,greedy,5,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.11541164455479698,0.0,0.0,0.7999999999999999,0.9479044962179409,0.9479044962179409,0.0
linear_intrinsic_branching_mdp,support_masked,5,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.11541164455479698,0.0,0.0,0.7999999999999999,0.9479044962179409,0.9479044962179409,0.0
linear_intrinsic_branching_mdp,greedy,6,10,0.0,1.0,0.7,0.74712,0.95,0.25,1,1.0,4.0,2.0,0.6666666666666666,0.41568717704030295,0.0,0.0,0.7,1.1551074028730743,1.1551074028730743,0.0
linear_intrinsic_branching_mdp,support_masked,6,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,0.030809166776571934,0.0,0.0,0.7999999999999999,0.7954086300294048,0.7954086300294048,0.0
linear_intrinsic_branching_mdp,greedy,7,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,0.15512234106524236,0.0,0.0,0.7999999999999999,0.819124544639844,0.819124544639844,0.0
linear_intrinsic_branching_mdp,support_masked,7,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,0.15512234106524236,0.0,0.0,0.7999999999999999,0.819124544639844,0.819124544639844,0.0
linear_intrinsic_branching_mdp,greedy,8,10,0.0,1.0,0.7,0.74712,0.95,0.25,1,1.0,3.0,3.0,0.6666666666666666,0.30666711676261005,0.0,0.0,0.7,1.1185897987730762,1.1185897987730762,0.0
linear_intrinsic_branching_mdp,support_masked,8,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,27.0,0.0,0.6666666666666666,-0.10821600134968225,0.0,0.0,0.7999999999999999,0.6312154444469293,0.6312154444469293,0.0
linear_intrinsic_branching_mdp,greedy,9,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,25.0,0.0,0.6666666666666666,-0.3121576302999494,0.0,0.0,0.7999999999999999,0.46168177525609333,0.46168177525609333,0.0
linear_intrinsic_branching_mdp,support_masked,9,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,25.0,0.0,0.6666666666666666,-0.3121576302999494,0.0,0.0,0.7999999999999999,0.46168177525609333,0.46168177525609333,0.0
linear_intrinsic_branching_mdp,greedy,10,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.22546913249768186,0.0,0.0,0.7999999999999999,0.5004713632290129,0.5004713632290129,0.0
linear_intrinsic_branching_mdp,support_masked,10,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.22546913249768186,0.0,0.0,0.7999999999999999,0.5004713632290129,0.5004713632290129,0.0
linear_intrinsic_branching_mdp,greedy,11,10,0.0,1.0,0.95,0.74712,0.95,0.0,1,1.0,1.0,3.0,1.0,-0.3237343863900034,0.0,0.0,0.95,0.6115405671053866,0.6115405671053866,0.0
linear_intrinsic_branching_mdp,support_masked,11,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.08705556065334685,0.0,0.0,0.7999999999999999,0.5642567312539392,0.5642567312539392,0.0
linear_intrinsic_branching_mdp,greedy,12,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,26.0,0.0,0.6666666666666666,-0.08284640127539333,0.0,0.0,0.7999999999999999,0.7101781087037815,0.7101781087037815,0.0
linear_intrinsic_branching_mdp,support_masked,12,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,26.0,0.0,0.6666666666666666,-0.08284640127539333,0.0,0.0,0.7999999999999999,0.7101781087037815,0.7101781087037815,0.0
linear_intrinsic_branching_mdp,greedy,13,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.12930406899303618,0.0,0.0,0.7999999999999999,0.9262982646000778,0.9262982646000778,0.0
linear_intrinsic_branching_mdp,support_masked,13,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.12930406899303618,0.0,0.0,0.7999999999999999,0.9262982646000778,0.9262982646000778,0.0
linear_intrinsic_branching_mdp,greedy,14,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,26.0,0.0,0.6666666666666666,-0.11067963574788368,0.0,0.0,0.7999999999999999,0.6746514448514377,0.6746514448514377,0.0
linear_intrinsic_branching_mdp,support_masked,14,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,26.0,0.0,0.6666666666666666,-0.11067963574788368,0.0,0.0,0.7999999999999999,0.6746514448514377,0.6746514448514377,0.0
linear_intrinsic_branching_mdp,greedy,15,10,0.0,1.0,0.7,0.74712,0.95,0.25,1,3.0,9.0,0.0,0.6666666666666666,-0.08305490792893298,0.0,0.0,0.7,0.6057237170268109,0.6057237170268109,0.0
linear_intrinsic_branching_mdp,support_masked,15,10,0.0,1.0,0.7,0.74712,0.95,0.25,1,3.0,9.0,0.0,0.6666666666666666,-0.08875852299268604,0.0,0.0,0.7,0.5886128718355518,0.5886128718355518,0.0
linear_intrinsic_branching_mdp,greedy,16,10,0.0,1.0,0.55,0.74712,0.95,0.3999999999999999,0,10.0,14.0,0.0,0.3333333333333333,0.15548026145191743,0.0,0.0,0.55,0.7235091432579298,0.7235091432579298,0.0
linear_intrinsic_branching_mdp,support_masked,16,10,0.0,1.0,0.55,0.74712,0.95,0.3999999999999999,0,10.0,14.0,0.0,0.3333333333333333,0.15548026145191743,0.0,0.0,0.55,0.7235091432579298,0.7235091432579298,0.0
linear_intrinsic_branching_mdp,greedy,17,10,0.0,1.0,0.95,0.74712,0.95,0.0,1,1.0,1.0,3.0,1.0,-0.4762310661858978,0.0,0.0,0.95,0.4691669961042335,0.4691669961042335,0.0
linear_intrinsic_branching_mdp,support_masked,17,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,21.0,0.0,0.6666666666666666,-0.24195175717784526,0.0,0.0,0.7999999999999999,0.43121319243595707,0.43121319243595707,0.0
linear_intrinsic_branching_mdp,greedy,18,10,0.0,1.0,0.55,0.74712,0.95,0.3999999999999999,0,10.0,16.0,0.0,0.3333333333333333,0.20998125184417335,0.0,0.0,0.55,0.7591089839030971,0.7591089839030971,0.0
linear_intrinsic_branching_mdp,support_masked,18,10,0.0,1.0,0.55,0.74712,0.95,0.3999999999999999,0,10.0,16.0,0.0,0.3333333333333333,0.20998125184417335,0.0,0.0,0.55,0.7591089839030971,0.7591089839030971,0.0
linear_intrinsic_branching_mdp,greedy,19,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,29.0,0.0,0.6666666666666666,-0.13928380070578097,0.0,0.0,0.7999999999999999,0.6121698010968093,0.6121698010968093,0.0
linear_intrinsic_branching_mdp,support_masked,19,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,29.0,0.0,0.6666666666666666,-0.13928380070578097,0.0,0.0,0.7999999999999999,0.6121698010968093,0.6121698010968093,0.0
linear_intrinsic_branching_mdp,greedy,20,10,0.0,1.0,0.55,0.74712,0.95,0.3999999999999999,0,10.0,14.0,0.0,0.3333333333333333,0.17828550014293656,0.0,0.0,0.55,0.6625164390399296,0.6625164390399296,0.0
linear_intrinsic_branching_mdp,support_masked,20,10,0.0,1.0,0.55,0.74712,0.95,0.3999999999999999,0,10.0,14.0,0.0,0.3333333333333333,0.17828550014293656,0.0,0.0,0.55,0.6625164390399296,0.6625164390399296,0.0
linear_intrinsic_branching_mdp,greedy,21,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,27.0,0.0,0.6666666666666666,0.2702776058725677,0.0,0.0,0.7999999999999999,1.1601409020296194,1.1601409020296194,0.0
linear_intrinsic_branching_mdp,support_masked,21,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,27.0,0.0,0.6666666666666666,0.2564048124725733,0.0,0.0,0.7999999999999999,1.1315772707072627,1.1315772707072627,0.0
linear_intrinsic_branching_mdp,greedy,22,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,26.0,0.0,0.6666666666666666,0.05393053778157353,0.0,0.0,0.7999999999999999,0.8949743122897779,0.8949743122897779,0.0
linear_intrinsic_branching_mdp,support_masked,22,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,26.0,0.0,0.6666666666666666,0.052708789111549935,0.0,0.0,0.7999999999999999,0.8913090662797071,0.8913090662797071,0.0
linear_intrinsic_branching_mdp,greedy,23,10,0.0,1.0,0.55,0.74712,0.95,0.3999999999999999,0,9.0,12.0,1.0,0.3333333333333333,0.2642227908362269,0.0,0.0,0.55,0.8090386203542687,0.8090386203542687,0.0
linear_intrinsic_branching_mdp,support_masked,23,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.02378068821659988,0.0,0.0,0.7999999999999999,0.7628819178592575,0.7628819178592575,0.0
linear_intrinsic_branching_mdp,greedy,24,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.37368978480231846,0.0,0.0,0.7999999999999999,0.3330850432373923,0.3330850432373923,0.0
linear_intrinsic_branching_mdp,support_masked,24,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.37368978480231846,0.0,0.0,0.7999999999999999,0.3330850432373923,0.3330850432373923,0.0
linear_intrinsic_branching_mdp,greedy,25,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,-0.1852984678125762,0.0,0.0,0.7999999999999999,0.6051063340944012,0.6051063340944012,0.0
linear_intrinsic_branching_mdp,support_masked,25,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,-0.1852984678125762,0.0,0.0,0.7999999999999999,0.6051063340944012,0.6051063340944012,0.0
linear_intrinsic_branching_mdp,greedy,26,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.12218858554963323,0.0,0.0,0.7999999999999999,0.955301953320305,0.955301953320305,0.0
linear_intrinsic_branching_mdp,support_masked,26,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.12218858554963323,0.0,0.0,0.7999999999999999,0.955301953320305,0.955301953320305,0.0
linear_intrinsic_branching_mdp,greedy,27,10,0.0,1.0,0.55,0.74712,0.95,0.3999999999999999,0,9.0,17.0,0.0,0.3333333333333333,0.010992112083307304,0.0,0.0,0.55,0.5119566297759719,0.5119566297759719,0.0
linear_intrinsic_branching_mdp,support_masked,27,10,0.0,1.0,0.55,0.74712,0.95,0.3999999999999999,0,9.0,17.0,0.0,0.3333333333333333,0.010992112083307304,0.0,0.0,0.55,0.5119566297759719,0.5119566297759719,0.0
linear_intrinsic_branching_mdp,greedy,28,10,0.0,1.0,0.95,0.74712,0.95,0.0,1,1.0,1.0,3.0,1.0,-0.04517251383633436,0.0,0.0,0.95,0.9563112354419147,0.9563112354419147,0.0
linear_intrinsic_branching_mdp,support_masked,28,10,0.0,1.0,0.7999999999999999,0.74712,0.95,0.15000000000000002,0,9.0,24.0,0.0,0.6666666666666666,0.18038418060011177,0.0,0.0,0.7999999999999999,0.9493861381204671,0.9493861381204671,0.0
